Date,Open,High,Low,Close,Adj Close,Volume,percentage
2004-11-11,8.780.000.000,8.860.000.000,8.710.000.000,8.740.000.000,6.365.051.270,30540000,"28749,18%"
2004-11-12,8.980.000.000,9.020.000.000,8.870.000.000,8.970.000.000,6.532.555.664,22700000,"39559,47%"
2004-11-15,9.060.000.000,9.200.000.000,9.050.000.000,9.130.000.000,6.649.075.195,19030000,"47609,04%"
2004-11-16,9.180.000.000,9.200.000.000,9.100.000.000,9.110.000.000,6.634.511.230,24750000,"37090,91%"
2004-11-17,9.120.000.000,9.250.000.000,9.110.000.000,9.230.000.000,6.721.902.344,21975000,"41501,71%"
2004-11-18,9.300.000.000,9.390.000.000,9.200.000.000,9.270.000.000,6.751.033.203,29425000,"31605,78%"
2004-11-19,9.200.000.000,9.320.000.000,8.990.000.000,9.080.000.000,6.612.662.109,22255000,"41339,02%"
2004-11-22,8.840.000.000,8.910.000.000,8.730.000.000,8.800.000.000,6.408.747.559,34575000,"25567,61%"
2004-11-23,8.900.000.000,8.910.000.000,8.760.000.000,8.820.000.000,6.423.313.477,23210000,"38345,54%"
2004-11-24,8.760.000.000,8.840.000.000,8.680.000.000,8.790.000.000,6.401.465.332,23150000,"37840,17%"
2004-11-25,8.800.000.000,8.890.000.000,8.760.000.000,8.820.000.000,6.423.313.477,22185000,"39666,44%"
2004-11-26,8.770.000.000,8.920.000.000,8.630.000.000,8.660.000.000,6.306.791.016,26750000,"32785,05%"
2004-11-29,8.580.000.000,8.620.000.000,8.470.000.000,8.520.000.000,6.204.832.520,31270000,"27438,44%"
2004-11-30,8.540.000.000,8.700.000.000,8.510.000.000,8.690.000.000,6.328.639.160,30700000,"27817,59%"
2004-12-01,8.570.000.000,8.610.000.000,8.490.000.000,8.580.000.000,6.248.528.809,21670000,"39547,76%"
2004-12-02,8.720.000.000,8.760.000.000,8.540.000.000,8.570.000.000,6.241.246.582,25995000,"33544,91%"
2004-12-03,8.660.000.000,8.680.000.000,8.460.000.000,8.520.000.000,6.204.832.520,34600000,"25028,90%"
2004-12-06,8.500.000.000,8.500.000.000,8.360.000.000,8.360.000.000,6.088.310.547,19665000,"43224,00%"
2004-12-07,8.290.000.000,8.370.000.000,8.210.000.000,8.220.000.000,5.986.354.980,26775000,"30961,72%"
2004-12-08,8.110.000.000,8.390.000.000,8.060.000.000,8.390.000.000,6.110.158.691,27215000,"29799,74%"
2004-12-09,8.340.000.000,8.410.000.000,8.200.000.000,8.260.000.000,6.015.484.375,40085000,"20805,79%"
2004-12-10,8.220.000.000,8.240.000.000,8.090.000.000,8.120.000.000,5.913.527.832,25880000,"31761,98%"
2004-12-13,8.000.000.000,8.070.000.000,7.980.000.000,8.040.000.000,5.855.264.648,24525000,"32619,78%"
2004-12-14,8.040.000.000,8.270.000.000,8.040.000.000,8.250.000.000,6.008.201.172,27680000,"29046,24%"
2004-12-15,8.360.000.000,8.570.000.000,8.360.000.000,8.570.000.000,6.241.246.582,33480000,"24970,13%"
2004-12-16,8.670.000.000,8.880.000.000,8.640.000.000,8.800.000.000,6.408.747.559,43090000,"20120,68%"
2004-12-17,8.820.000.000,8.890.000.000,8.710.000.000,8.880.000.000,6.467.008.789,22510000,"39182,59%"
2004-12-20,8.740.000.000,8.920.000.000,8.740.000.000,8.900.000.000,6.481.572.754,17350000,"50374,64%"
2004-12-21,8.920.000.000,8.940.000.000,8.800.000.000,8.920.000.000,6.496.139.648,14980000,"59546,06%"
2004-12-22,8.970.000.000,8.990.000.000,8.840.000.000,8.850.000.000,6.445.161.621,15735000,"57006,67%"
2004-12-23,8.900.000.000,8.920.000.000,8.640.000.000,8.690.000.000,6.328.639.160,15875000,"56062,99%"
2004-12-24,8.690.000.000,8.700.000.000,8.600.000.000,8.660.000.000,6.306.791.016,15915000,"54602,58%"
2004-12-27,8.660.000.000,8.750.000.000,8.630.000.000,8.750.000.000,6.372.333.496,11770000,"73576,89%"
2004-12-28,8.720.000.000,8.760.000.000,8.630.000.000,8.720.000.000,6.350.487.793,13635000,"63953,06%"
2004-12-29,8.680.000.000,8.890.000.000,8.670.000.000,8.890.000.000,6.474.290.039,17105000,"50745,40%"
2004-12-30,8.860.000.000,9.020.000.000,8.860.000.000,9.010.000.000,6.561.686.035,17265000,"51317,69%"
2004-12-31,9.010.000.000,9.010.000.000,9.010.000.000,9.010.000.000,6.561.686.035,0,#DIV/0!
2005-01-03,9.050.000.000,9.060.000.000,8.920.000.000,9.020.000.000,6.568.965.820,10925000,"82837,53%"
2005-01-04,9.000.000.000,9.020.000.000,8.920.000.000,8.940.000.000,6.510.704.590,14015000,"64216,91%"
2005-01-05,8.800.000.000,8.860.000.000,8.730.000.000,8.860.000.000,6.452.442.383,23365000,"37663,17%"
2005-01-06,8.780.000.000,8.910.000.000,8.700.000.000,8.700.000.000,6.335.920.898,17150000,"51195,34%"
2005-01-07,8.820.000.000,8.830.000.000,8.710.000.000,8.810.000.000,6.416.029.785,13615000,"64781,49%"
2005-01-10,8.840.000.000,8.840.000.000,8.750.000.000,8.760.000.000,6.379.618.652,12505000,"70691,72%"
2005-01-11,8.760.000.000,8.840.000.000,8.670.000.000,8.840.000.000,6.437.879.395,27855000,"31448,57%"
2005-01-12,8.870.000.000,8.880.000.000,8.800.000.000,8.840.000.000,6.437.879.395,14720000,"60258,15%"
2005-01-13,8.840.000.000,8.940.000.000,8.820.000.000,8.880.000.000,6.467.008.789,23695000,"37307,45%"
2005-01-14,8.800.000.000,9.480.000.000,8.790.000.000,9.430.000.000,6.867.555.176,71900000,"12239,22%"
2005-01-17,9.800.000.000,9.890.000.000,9.650.000.000,9.850.000.000,7.173.426.758,61795000,"15858,89%"
2005-01-18,9.800.000.000,9.810.000.000,9.690.000.000,9.720.000.000,7.078.753.906,30240000,"32407,41%"
2005-01-19,9.720.000.000,9.770.000.000,9.580.000.000,9.600.000.000,6.991.362.793,22850000,"42538,29%"
2005-01-20,9.600.000.000,9.700.000.000,9.510.000.000,9.600.000.000,6.991.362.793,19270000,"49818,37%"
2005-01-21,9.500.000.000,9.720.000.000,9.500.000.000,9.720.000.000,7.078.753.906,15030000,"63206,92%"
2005-01-24,9.650.000.000,9.760.000.000,9.550.000.000,9.760.000.000,7.107.885.742,19070000,"50603,04%"
2005-01-25,9.600.000.000,9.700.000.000,9.580.000.000,9.670.000.000,7.042.339.844,18165000,"52848,89%"
2005-01-26,9.700.000.000,9.870.000.000,9.690.000.000,9.810.000.000,7.144.296.875,24885000,"38979,30%"
2005-01-27,9.900.000.000,9.900.000.000,9.810.000.000,9.840.000.000,7.166.147.461,19990000,"49524,76%"
2005-01-28,9.830.000.000,9.830.000.000,9.600.000.000,9.780.000.000,7.122.449.219,14220000,"69127,99%"
2005-01-31,9.760.000.000,9.900.000.000,9.680.000.000,9.900.000.000,7.209.841.309,16465000,"59277,25%"
2005-02-01,9.900.000.000,9.970.000.000,9.830.000.000,9.830.000.000,7.158.862.793,21855000,"45298,56%"
2005-02-02,9.830.000.000,9.880.000.000,9.730.000.000,9.810.000.000,7.144.296.875,19750000,"49772,15%"
2005-02-03,9.720.000.000,9.940.000.000,9.720.000.000,9.920.000.000,7.224.404.297,17445000,"55717,97%"
2005-02-04,9.880.000.000,9.970.000.000,9.860.000.000,9.910.000.000,7.217.125.000,12855000,"76857,25%"
2005-02-07,10.120.000.000,10.240.000.000,10.060.000.000,10.200.000.000,7.428.321.289,33935000,"29821,72%"
2005-02-08,10.200.000.000,10.200.000.000,10.200.000.000,10.200.000.000,7.428.321.289,0,#DIV/0!
2005-02-09,10.200.000.000,10.200.000.000,10.200.000.000,10.200.000.000,7.428.321.289,0,#DIV/0!
2005-02-10,10.200.000.000,10.200.000.000,10.200.000.000,10.200.000.000,7.428.321.289,0,#DIV/0!
2005-02-11,10.100.000.000,10.180.000.000,10.020.000.000,10.120.000.000,7.370.059.570,25885000,"39018,74%"
2005-02-14,10.260.000.000,10.440.000.000,10.200.000.000,10.340.000.000,7.530.277.832,28265000,"36299,31%"
2005-02-15,10.400.000.000,10.420.000.000,10.220.000.000,10.380.000.000,7.559.410.645,26745000,"38885,77%"
2005-02-16,10.440.000.000,10.620.000.000,10.360.000.000,10.400.000.000,7.573.973.633,24010000,"43481,88%"
2005-02-17,10.340.000.000,10.440.000.000,10.300.000.000,10.340.000.000,7.530.277.832,17510000,"59051,97%"
2005-02-18,10.360.000.000,10.540.000.000,10.280.000.000,10.540.000.000,7.675.933.105,18355000,"56442,39%"
2005-02-21,10.600.000.000,10.640.000.000,10.480.000.000,10.560.000.000,7.690.500.977,23430000,"45241,14%"
2005-02-22,10.560.000.000,10.580.000.000,10.360.000.000,10.440.000.000,7.603.106.445,17855000,"59143,10%"
2005-02-23,10.280.000.000,10.320.000.000,10.180.000.000,10.220.000.000,7.442.883.789,19745000,"52063,81%"
2005-02-24,10.200.000.000,10.400.000.000,10.140.000.000,10.380.000.000,7.559.410.645,20985000,"48606,15%"
2005-02-25,10.480.000.000,10.580.000.000,10.420.000.000,10.440.000.000,7.603.106.445,20880000,"50191,57%"
2005-02-28,10.600.000.000,10.620.000.000,10.420.000.000,10.540.000.000,7.675.933.105,27705000,"38260,24%"
2005-03-01,10.540.000.000,10.540.000.000,10.540.000.000,10.540.000.000,7.675.933.105,0,#DIV/0!
2005-03-02,10.500.000.000,10.560.000.000,10.340.000.000,10.340.000.000,7.530.277.832,27425000,"38286,24%"
2005-03-03,10.300.000.000,10.520.000.000,10.240.000.000,10.380.000.000,7.559.410.645,30335000,"33954,18%"
2005-03-04,10.340.000.000,10.340.000.000,10.160.000.000,10.200.000.000,7.428.321.289,24410000,"42359,69%"
2005-03-07,10.300.000.000,10.300.000.000,10.000.000.000,10.140.000.000,7.384.625.000,29515000,"34897,51%"
2005-03-08,10.140.000.000,10.160.000.000,10.000.000.000,10.040.000.000,7.311.800.781,26380000,"38438,21%"
2005-03-09,9.980.000.000,10.000.000.000,9.830.000.000,10.000.000.000,7.282.667.480,24890000,"40096,42%"
2005-03-10,10.060.000.000,10.160.000.000,9.990.000.000,9.990.000.000,7.275.384.766,31630000,"31805,25%"
2005-03-11,10.140.000.000,10.380.000.000,10.080.000.000,10.380.000.000,7.559.410.645,32010000,"31677,60%"
2005-03-14,10.260.000.000,10.320.000.000,10.160.000.000,10.200.000.000,7.428.321.289,20845000,"49220,44%"
2005-03-15,10.240.000.000,10.280.000.000,9.980.000.000,10.040.000.000,7.311.800.781,25030000,"40910,91%"
2005-03-16,9.980.000.000,10.080.000.000,9.910.000.000,10.060.000.000,7.326.361.816,18545000,"53815,04%"
2005-03-17,9.860.000.000,9.970.000.000,9.840.000.000,9.920.000.000,7.224.404.297,20875000,"47233,53%"
2005-03-18,9.860.000.000,9.960.000.000,9.860.000.000,9.900.000.000,7.209.841.309,12750000,"77333,33%"
2005-03-21,9.830.000.000,9.980.000.000,9.800.000.000,9.840.000.000,7.166.147.461,16770000,"58616,58%"
2005-03-22,9.860.000.000,10.020.000.000,9.790.000.000,9.920.000.000,7.224.404.297,15795000,"62424,82%"
2005-03-23,9.860.000.000,9.990.000.000,9.830.000.000,9.970.000.000,7.260.821.289,15920000,"61934,67%"
2005-03-24,10.020.000.000,10.120.000.000,9.950.000.000,10.060.000.000,7.326.361.816,20100000,"49850,75%"
2005-03-25,10.100.000.000,10.120.000.000,10.000.000.000,10.100.000.000,7.355.496.094,10875000,"92873,56%"
2005-03-28,10.200.000.000,10.220.000.000,10.140.000.000,10.200.000.000,7.428.321.289,8980000,"113585,75%"
2005-03-29,10.200.000.000,10.220.000.000,10.000.000.000,10.040.000.000,7.311.800.781,16855000,"60516,17%"
2005-03-30,9.880.000.000,9.990.000.000,9.880.000.000,9.960.000.000,7.253.538.086,18145000,"54450,26%"
2005-03-31,10.120.000.000,10.140.000.000,10.020.000.000,10.040.000.000,7.311.800.781,17335000,"58379,00%"
2005-04-01,10.040.000.000,10.320.000.000,10.000.000.000,10.240.000.000,7.457.452.637,22655000,"44316,93%"
2005-04-04,10.240.000.000,10.340.000.000,10.200.000.000,10.340.000.000,7.530.277.832,17215000,"59483,01%"
2005-04-05,10.340.000.000,10.340.000.000,10.340.000.000,10.340.000.000,7.530.277.832,0,#DIV/0!
2005-04-06,10.360.000.000,10.400.000.000,10.200.000.000,10.360.000.000,7.544.847.168,20505000,"50524,26%"
2005-04-07,10.360.000.000,10.400.000.000,10.300.000.000,10.360.000.000,7.544.847.168,17855000,"58022,96%"
2005-04-08,10.480.000.000,10.500.000.000,10.400.000.000,10.440.000.000,7.603.106.445,13945000,"75152,38%"
2005-04-11,10.440.000.000,10.440.000.000,10.320.000.000,10.340.000.000,7.530.277.832,9565000,"109147,94%"
2005-04-12,10.320.000.000,10.400.000.000,10.260.000.000,10.400.000.000,7.573.973.633,10385000,"99374,10%"
2005-04-13,10.360.000.000,10.400.000.000,10.320.000.000,10.360.000.000,7.544.847.168,10675000,"97049,18%"
2005-04-14,10.260.000.000,10.280.000.000,10.040.000.000,10.040.000.000,7.311.800.781,33175000,"30926,90%"
2005-04-15,10.000.000.000,10.040.000.000,9.780.000.000,9.830.000.000,7.158.862.793,43345000,"23070,71%"
2005-04-18,9.470.000.000,9.630.000.000,9.440.000.000,9.520.000.000,6.933.100.098,43245000,"21898,49%"
2005-04-19,9.540.000.000,9.600.000.000,9.480.000.000,9.480.000.000,6.903.968.750,30145000,"31647,04%"
2005-04-20,9.570.000.000,9.660.000.000,9.380.000.000,9.400.000.000,6.845.706.543,32885000,"29101,41%"
2005-04-21,9.240.000.000,9.400.000.000,9.150.000.000,9.320.000.000,6.787.448.242,29320000,"31514,32%"
2005-04-22,9.500.000.000,9.520.000.000,9.340.000.000,9.340.000.000,6.802.010.742,16725000,"56801,20%"
2005-04-25,9.240.000.000,9.490.000.000,9.240.000.000,9.490.000.000,6.911.250.977,16435000,"56221,48%"
2005-04-26,9.490.000.000,9.490.000.000,9.420.000.000,9.420.000.000,6.860.271.484,9375000,"101226,67%"
2005-04-27,9.260.000.000,9.340.000.000,9.220.000.000,9.280.000.000,6.758.316.406,20590000,"44973,29%"
2005-04-28,9.260.000.000,9.270.000.000,9.140.000.000,9.200.000.000,6.700.055.664,19700000,"47005,08%"
2005-04-29,9.040.000.000,9.130.000.000,8.990.000.000,9.040.000.000,6.583.533.691,29275000,"30879,59%"
2005-05-02,9.120.000.000,9.160.000.000,9.000.000.000,9.110.000.000,6.634.511.230,11845000,"76994,51%"
2005-05-03,9.100.000.000,9.230.000.000,9.050.000.000,9.100.000.000,6.627.229.492,13870000,"65609,23%"
2005-05-04,9.100.000.000,9.340.000.000,9.100.000.000,9.290.000.000,6.765.599.121,17315000,"52555,59%"
2005-05-05,9.290.000.000,9.290.000.000,9.290.000.000,9.290.000.000,6.765.599.121,0,#DIV/0!
2005-05-06,9.330.000.000,9.510.000.000,9.330.000.000,9.480.000.000,6.903.968.750,24680000,"37803,89%"
2005-05-09,9.500.000.000,9.550.000.000,9.410.000.000,9.500.000.000,6.918.535.156,20035000,"47417,02%"
2005-05-10,9.560.000.000,9.590.000.000,9.510.000.000,9.540.000.000,6.947.664.551,10675000,"89555,04%"
2005-05-11,9.500.000.000,9.510.000.000,9.430.000.000,9.440.000.000,6.874.838.379,17300000,"54913,29%"
2005-05-12,9.480.000.000,9.600.000.000,9.480.000.000,9.500.000.000,6.918.535.156,20860000,"45445,83%"
2005-05-13,9.500.000.000,9.700.000.000,9.440.000.000,9.630.000.000,7.013.211.914,20545000,"46239,96%"
2005-05-16,9.700.000.000,9.800.000.000,9.680.000.000,9.760.000.000,7.107.885.742,17350000,"55907,78%"
2005-05-17,9.800.000.000,9.860.000.000,9.670.000.000,9.790.000.000,7.129.732.422,18175000,"53920,22%"
2005-05-18,9.890.000.000,9.900.000.000,9.780.000.000,9.790.000.000,7.129.732.422,17095000,"57853,17%"
2005-05-19,9.860.000.000,10.020.000.000,9.850.000.000,9.970.000.000,7.260.821.289,25435000,"38765,48%"
2005-05-20,9.990.000.000,10.040.000.000,9.900.000.000,9.970.000.000,7.260.821.289,11685000,"85494,22%"
2005-05-23,9.920.000.000,9.970.000.000,9.890.000.000,9.960.000.000,7.253.538.086,8045000,"123306,40%"
2005-05-24,9.930.000.000,9.970.000.000,9.860.000.000,9.900.000.000,7.209.841.309,12750000,"77882,35%"
2005-05-25,9.870.000.000,9.930.000.000,9.670.000.000,9.690.000.000,7.056.907.715,21315000,"46305,42%"
2005-05-26,9.630.000.000,9.700.000.000,9.590.000.000,9.640.000.000,7.020.492.676,13895000,"69305,51%"
2005-05-27,9.800.000.000,9.860.000.000,9.730.000.000,9.800.000.000,7.137.012.695,18775000,"52197,07%"
2005-05-30,9.800.000.000,9.880.000.000,9.800.000.000,9.870.000.000,7.187.992.188,11435000,"85701,79%"
2005-05-31,9.850.000.000,9.880.000.000,9.730.000.000,9.780.000.000,7.122.449.219,22275000,"44219,98%"
